client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Age,property_count,total_investment,average_property_price,average_floor_area,Cluster
C0721,Individual,Julia,Jordan,1999-03-07,F,USA,Florida,Home,4,No,Website,27.0,4,1167212.02,291803.005,939.4875,0
C0722,Individual,Carol,Sanders,1943-09-11,F,USA,Texas,Home,1,No,Website,83.0,3,936104.05,312034.68333333335,1033.4833333333333,0
C0723,Individual,Ann,Hansen,,F,Germany,North Rhine-Westphalia,Home,3,Yes,Website,,3,1554043.79,518014.5966666667,1671.7666666666667,2
C0724,Individual,Samuel,Howard,,M,USA,Arizona,Investment,4,Yes,Agency,,4,1564795.28,391198.82,1255.1325000000002,2
C0725,Individual,Katherine,Jones,1983-07-03,F,USA,New York,Home,3,No,Website,43.0,3,1557779.53,519259.8433333333,1733.68,2
C0726,Individual,Melissa,Harris,,F,USA,Georgia,Home,4,No,Website,,4,1055406.17,263851.5425,901.245,0
C0727,Individual,Ronald,Bell,,M,USA,California,Investment,3,Yes,Client,,4,1924218.25,481054.5625,1425.7675,2
C0728,Individual,Jason,Jones,,M,USA,California,Home,3,Yes,Agency,,3,896046.43,298682.14333333337,934.8733333333333,0
C0729,Individual,Raymond,Long,1944-01-04,M,USA,Washington,Investment,3,Yes,Agency,82.0,3,1100578.42,366859.4733333333,1280.28,1
C0730,Individual,Gregory,Baker,1988-05-09,M,USA,California,Investment,4,No,Website,38.0,3,1395460.54,465153.51333333337,1435.6633333333332,2
C0731,Individual,Larry,Harris,,M,USA,California,Home,5,No,Agency,,4,2163873.35,540968.3375,1699.3675,2
C0732,Individual,Justin,Peterson,1985-03-03,M,USA,Oregon,Home,5,No,Website,41.0,4,1763602.47,440900.6175,1454.35,2
C0733,Individual,Susan,White,1976-01-03,F,USA,Nevada,Home,5,No,Agency,50.0,3,1610480.1,536826.7000000001,1609.0333333333335,2
C0734,Individual,Danielle,Ward,,F,USA,Virginia,Investment,5,Yes,Client,,3,894573.22,298191.0733333333,1077.3333333333333,1
C0735,Individual,Matthew,Long,1994-08-10,M,Germany,Hesse,Investment,4,No,Website,32.0,3,1082670.51,360890.17,1129.1766666666665,1
C0736,Individual,Jordan,Campbell,,M,USA,Utah,Investment,3,No,Agency,,3,961660.45,320553.48333333334,1049.5133333333333,1
C0737,Individual,Harold,Harris,,M,USA,California,Investment,3,No,Agency,,3,1271295.42,423765.13999999996,1435.6633333333332,2
C0738,Individual,Jose,White,,M,USA,Texas,Home,5,No,Website,,4,1217179.49,304294.8725,955.7625,0
C0739,Individual,Albert,Turner,,M,USA,California,Home,2,No,Agency,,4,1239915.48,309978.87,1096.12,0
C0740,Individual,Julia,Bell,1966-12-08,F,USA,Utah,Investment,1,No,Client,60.0,3,1150084.72,383361.5733333333,1176.2366666666667,1
C0741,Individual,Sandra,Stone,1962-08-11,F,USA,California,Home,2,No,Website,64.0,3,808100.3,269366.76666666666,952.0733333333334,0
C0742,Individual,Bryan,Howard,,M,UK,Wales,Home,1,Yes,Website,,3,943082.4199999999,314360.80666666664,1078.7866666666666,0
C0743,Individual,Joshua,Allen,1972-09-10,M,USA,Oregon,Investment,4,Yes,Website,54.0,3,973707.31,324569.10333333333,1145.4666666666665,1
C0744,Individual,Helen,Morales,1950-11-10,F,USA,Virginia,Home,1,No,Website,76.0,3,947393.7,315797.89999999997,939.3299999999999,0
C0745,Individual,Emily,Collins,,F,USA,California,Investment,5,No,Website,,4,1137226.12,284306.53,940.485,1
C0746,Individual,Gary,Reyes,,M,UK,Scotland,Home,4,No,Website,,4,1485041.45,371260.3625,1120.62,2
C0747,Individual,George,Patterson,,M,USA,Florida,Home,4,Yes,Website,,3,1321142.35,440380.7833333334,1435.6633333333332,2
C0748,Corporate,Vantage,Co,1974-03-05,F,USA,California,Home,1,Yes,Client,52.0,3,1188736.23,396245.41,1332.34,3
C0749,Individual,Dorothy,Anderson,,F,USA,New York,Home,5,No,Agency,,3,1170883.93,390294.6433333333,1258.6899999999998,2
C0750,Individual,Janice,Price,1976-06-08,F,USA,Nevada,Investment,1,No,Agency,50.0,3,887696.78,295898.9266666667,964.2666666666665,1
C0751,Individual,Keith,Parker,,M,USA,California,Home,5,No,Client,,4,1055948.97,263987.2425,967.0,0
C0752,Individual,Lisa,Young,,F,Belgium,Brussels,Investment,3,No,Agency,,4,836214.24,209053.56,725.4225,1
C0753,Individual,Nicholas,Patterson,,M,Germany,Hamburg,Home,5,No,Website,,4,1053102.32,263275.58,868.5725,0
C0754,Individual,Teresa,Johnson,,F,USA,Arizona,Investment,3,No,Website,,4,1300009.56,325002.39,1037.4175,1
C0755,Corporate,Celera,Co,,F,USA,California,Home,5,No,Website,,3,1040997.25,346999.0833333333,1286.4833333333333,3
C0756,Individual,Jessica,Patterson,,F,USA,Utah,Home,5,Yes,Website,,3,785768.09,261922.69666666666,934.8733333333333,0
C0757,Individual,Keith,Taylor,1946-05-09,M,USA,Oregon,Home,3,Yes,Website,80.0,4,1392690.1199999999,348172.52999999997,1053.27,0
C0758,Individual,Joe,Allen,1958-08-12,M,USA,California,Investment,2,No,Website,68.0,4,1135189.16,283797.29,928.1775,1
C0759,Individual,Samuel,Anderson,,M,USA,Florida,Home,4,No,Website,,3,1327801.32,442600.44,1451.5366666666666,2
C0760,Individual,Amanda,Adams,,F,USA,California,Investment,3,No,Website,,4,1288008.21,322002.0525,1133.69,1
C0761,Individual,Joyce,Patterson,,F,Belgium,Flanders,Home,2,No,Agency,,4,1387948.07,346987.0175,1134.4225000000001,0
C0762,Individual,Anna,Young,1967-07-01,F,USA,Ohio,Home,4,No,Website,59.0,4,1456185.33,364046.3325,1313.38,2
C0763,Corporate,Summit,Co,,F,USA,Georgia,Home,3,No,Agency,,3,1036781.97,345593.99,1152.5966666666666,3
C0764,Individual,Debra,Parker,1983-02-09,F,UK,Northern Ireland,Investment,4,No,Client,43.0,4,1670624.74,417656.185,1441.655,2
C0765,Individual,Joe,Green,,M,France,Brittany,Home,3,No,Website,,4,1516418.29,379104.5725,1260.0625,2
C0766,Individual,Robert,Bennett,1994-09-04,M,Germany,North Rhine-Westphalia,Home,3,Yes,Client,32.0,4,1601876.1400000001,400469.03500000003,1286.2725,2
C0767,Individual,David,Brown,1961-02-02,M,Canada,British Columbia,Investment,2,No,Agency,65.0,4,1403932.48,350983.12,1242.0825,1
C0768,Individual,Matthew,Weaver,,M,Denmark,Southern Denmark,Investment,5,Yes,Website,,3,1048127.47,349375.8233333333,1163.8866666666665,1
C0769,Individual,Nicole,Long,,F,USA,Ohio,Home,4,No,Agency,,3,675607.7899999999,225202.59666666665,753.3133333333334,0
C0770,Individual,Shirley,Hall,1951-02-09,F,Russia,Krasnodar Krai,Home,4,No,Website,75.0,3,984598.73,328199.57666666666,1104.51,0
C0771,Corporate,Quasar,Co,1984-06-09,M,USA,California,Home,1,No,Website,42.0,4,1856997.08,464249.27,1408.3274999999999,3
C0772,Individual,Ethan,White,,M,USA,California,Investment,1,No,Client,,3,911164.52,303721.50666666665,1038.2,1
C0773,Individual,Christopher,Taylor,1964-12-09,M,Russia,Saint Petersburg,Home,1,No,Website,62.0,4,1451465.46,362866.365,1153.0825,2
C0774,Individual,David,Wood,,M,USA,Georgia,Home,5,Yes,Agency,,3,999792.6799999999,333264.2266666666,1144.8033333333333,0
C0775,Individual,Andrea,Reyes,,F,USA,Arizona,Home,1,No,Agency,,4,1043608.37,260902.0925,900.39,0
C0776,Individual,Ashley,Morales,1966-06-11,F,Germany,Bavaria,Home,4,Yes,Agency,60.0,3,914465.3300000001,304821.7766666667,980.8699999999999,0
C0777,Corporate,Meridian,Co,,M,USA,Arizona,Home,1,No,Client,,3,1130759.4100000001,376919.8033333334,1313.16,3
C0778,Individual,George,Pierce,,M,USA,California,Investment,4,Yes,Agency,,4,1646921.92,411730.48,1334.8775,2
C0779,Individual,Lisa,Hughes,1953-04-05,F,USA,California,Home,5,Yes,Agency,73.0,3,1221957.12,407319.04000000004,1325.0800000000002,2
C0780,Individual,Martha,Hansen,1947-08-01,F,USA,California,Home,3,No,Website,79.0,3,708761.6900000001,236253.8966666667,849.6366666666667,0
C0781,Individual,Gerald,Sanders,,M,USA,California,Investment,5,Yes,Website,,4,1181206.69,295301.6725,1030.635,1
C0782,Individual,Ethan,Williams,1970-10-02,M,USA,Utah,Investment,2,Yes,Website,56.0,4,1166638.1600000001,291659.54000000004,905.0375,1
C0783,Individual,Betty,Sanders,,F,Canada,Alberta,Home,1,Yes,Agency,,3,1031472.36,343824.12,1156.5633333333333,0
C0784,Individual,Charles,Baker,,M,Mexico,Baja California,Investment,4,No,Website,,3,1172514.65,390838.2166666666,1356.7466666666667,1
C0785,Corporate,Rexon,Co,,F,USA,California,Home,2,No,Website,,4,1047112.48,261778.12,860.9325,3
C0786,Individual,Sarah,Martin,,F,USA,California,Investment,3,No,Website,,3,663797.37,221265.79,724.0866666666667,1
C0787,Individual,Andrew,Jackson,,M,USA,Washington,Home,1,No,Website,,3,1405947.6600000001,468649.22000000003,1527.8633333333335,2
C0788,Individual,Matthew,Stone,,M,France,Brittany,Investment,4,No,Website,,4,1799447.01,449861.7525,1482.5875,2
C0789,Individual,Madison,Price,1974-04-06,F,Canada,Ontario,Investment,1,No,Website,52.0,3,1125271.6,375090.5333333334,1228.9099999999999,1
C0790,Individual,Brandon,Cooper,,M,USA,California,Home,5,Yes,Agency,,4,1521440.8599999999,380360.21499999997,1227.17,2
C0791,Individual,Walter,Adams,1983-01-07,M,USA,Texas,Home,4,No,Website,43.0,4,1424465.81,356116.4525,1159.9675,0
C0792,Individual,Joseph,Richardson,,M,USA,California,Investment,4,Yes,Website,,4,1559979.82,389994.955,1219.85,1
C0793,Individual,Kevin,Brown,1969-09-04,M,USA,New York,Home,4,No,Agency,57.0,4,1245234.35,311308.5875,1048.44,0
C0794,Individual,Gregory,Mitchell,1951-02-11,M,USA,California,Home,4,Yes,Website,75.0,3,1120488.77,373496.25666666665,1308.5133333333333,0
C0795,Individual,Harold,Murray,,M,USA,California,Investment,4,Yes,Website,,3,1170869.0899999999,390289.6966666666,1169.0466666666669,1
C0796,Individual,Stephanie,Ward,1983-04-11,F,USA,California,Investment,5,Yes,Website,43.0,3,559596.54,186532.18000000002,607.4466666666667,1
C0797,Individual,Joan,Gray,1990-06-08,F,USA,Oregon,Home,5,Yes,Agency,36.0,3,881179.3,293726.43333333335,851.8699999999999,0
C0798,Corporate,Novex,Co,,M,USA,Nevada,Home,4,Yes,Agency,,4,987267.48,246816.87,840.8725,3
C0799,Individual,Pamela,Johnson,,F,USA,California,Home,4,No,Website,,4,1108935.8599999999,277233.96499999997,972.245,0
C0800,Individual,Lawrence,Smith,1974-01-02,M,USA,Virginia,Investment,5,Yes,Website,52.0,3,983573.1799999999,327857.7266666666,1151.5466666666666,1
C0801,Individual,Betty,Price,1969-04-03,F,USA,Washington,Home,4,Yes,Website,57.0,3,1361712.2999999998,453904.0999999999,1435.6633333333332,2
C0802,Individual,Matthew,Williams,1970-11-10,M,USA,Virginia,Home,5,No,Agency,56.0,3,1074480.81,358160.27,1217.58,0
C0803,Individual,Evelyn,Moore,,F,USA,Texas,Home,4,No,Agency,,4,1542819.53,385704.8825,1329.5925,2
C0804,Individual,Tyler,Cook,1967-01-10,M,USA,Washington,Home,5,No,Agency,59.0,3,1223755.92,407918.63999999996,1464.8466666666666,2
C0805,Individual,Albert,Cook,,M,Germany,Berlin,Home,1,Yes,Website,,3,940964.73,313654.91,995.5099999999999,0
C0806,Individual,Jack,Richardson,,M,France,Ile-de-France,Home,5,No,Client,,4,1485168.27,371292.0675,1220.42,2
C0807,Individual,Amy,Chavez,,F,Mexico,Mexico City,Investment,5,No,Website,,4,1635419.92,408854.98,1412.375,2
C0808,Individual,Gregory,Ward,,M,Germany,Berlin,Home,3,Yes,Website,,3,885158.15,295052.7166666667,1003.3133333333334,0
C0809,Individual,Hannah,Alexander,,F,France,Occitanie,Home,5,Yes,Agency,,3,1386118.19,462039.39666666667,1464.8466666666666,2
C0810,Individual,Ronald,Sanders,,M,USA,California,Home,1,Yes,Website,,3,922597.5800000001,307532.5266666667,915.6366666666667,0
C0811,Individual,Carl,Allen,,M,UK,Wales,Home,3,No,Agency,,3,1515201.05,505067.01666666666,1471.8999999999999,2
C0812,Individual,Harold,Cooper,,M,UK,Northern Ireland,Home,3,Yes,Website,,4,1443224.01,360806.0025,1248.58,2
C0813,Individual,Gerald,Cook,1974-10-11,M,UK,Scotland,Investment,3,No,Agency,52.0,4,1314024.52,328506.13,1099.4925,1
C0814,Individual,Joan,Stewart,,F,USA,California,Home,2,No,Website,,3,674363.74,224787.91333333333,706.7266666666666,0
C0815,Corporate,Horizon,Co,1965-11-06,F,USA,Nevada,Home,4,Yes,Agency,61.0,3,962374.6499999999,320791.55,1205.9633333333334,3
C0816,Individual,Deborah,Wright,,F,Germany,Hamburg,Home,2,Yes,Website,,3,1003090.8500000001,334363.6166666667,1151.5466666666666,0
C0817,Individual,Grace,Thompson,1972-05-12,F,USA,California,Investment,1,No,Website,54.0,3,1338281.0,446093.6666666667,1448.82,2
C0818,Corporate,Sterling,Co,1991-09-08,F,USA,Colorado,Home,2,No,Website,35.0,4,760443.3500000001,190110.83750000002,677.79,3
C0819,Individual,Jose,Bryant,,M,USA,California,Home,5,No,Website,,3,1239378.27,413126.09,1313.16,2
C0820,Individual,Judith,Collins,,F,USA,Texas,Investment,4,No,Agency,,3,920197.78,306732.5933333333,976.2833333333333,1
C0821,Individual,Elizabeth,Moore,1957-09-04,F,USA,California,Home,5,Yes,Agency,69.0,3,1371213.26,457071.08666666667,1467.89,2
C0822,Individual,Jessica,Weaver,,F,USA,California,Investment,3,Yes,Website,,3,1407630.29,469210.0966666667,1563.9733333333334,2
C0823,Individual,Nancy,Hayes,,F,USA,Oregon,Investment,5,Yes,Agency,,4,1722388.8900000001,430597.22250000003,1338.9,2
C0824,Individual,Douglas,Cox,1976-06-01,M,USA,California,Home,3,No,Agency,50.0,3,1234378.85,411459.6166666667,1435.6633333333332,2
C0825,Individual,Ruth,Hughes,,F,Mexico,Nuevo Leon,Home,4,Yes,Agency,,4,1246198.0,311549.5,1075.0475000000001,0
C0826,Individual,Jason,Stewart,1970-09-11,M,USA,Ohio,Investment,4,Yes,Website,56.0,4,1255265.82,313816.455,996.1925,1
C0827,Individual,Ruth,Wright,,F,USA,Washington,Home,2,Yes,Website,,4,1176467.77,294116.9425,1025.3225,0
C0828,Individual,Elizabeth,Stewart,1947-10-10,F,USA,Arizona,Investment,4,Yes,Website,79.0,4,1313574.2,328393.55,1122.0925,1
C0829,Individual,Jonathan,Stewart,,M,USA,Utah,Investment,3,No,Website,,4,1296844.19,324211.0475,1102.08,1
C0830,Individual,William,Martin,,M,USA,Oregon,Investment,3,No,Agency,,4,1518798.69,379699.6725,1169.615,1
C0831,Individual,Judith,Martin,,F,USA,California,Home,2,No,Website,,3,909532.47,303177.49,979.0866666666667,0
C0832,Individual,Dorothy,Ward,1990-01-09,F,USA,Nevada,Investment,3,Yes,Website,36.0,3,1290741.99,430247.33,1336.61,1
C0833,Individual,Roger,Green,1951-11-06,M,Denmark,Southern Denmark,Home,5,No,Website,75.0,3,1422486.6099999999,474162.2033333333,1623.3,2
C0834,Individual,Helen,Parker,,F,USA,California,Home,5,No,Website,,4,1384660.54,346165.135,1073.905,0
C0835,Individual,Maria,Foster,1974-06-06,F,USA,California,Home,5,Yes,Website,52.0,4,1159317.69,289829.4225,941.61,0
C0836,Individual,Adam,Sanders,1942-02-04,M,USA,Ohio,Home,4,No,Website,84.0,3,1280715.29,426905.0966666667,1493.243333333333,2
C0837,Individual,Peter,Montgomery,1967-06-06,M,France,Brittany,Home,1,No,Website,59.0,4,1415445.71,353861.4275,1253.3075,2
C0838,Individual,Jacob,Morris,1992-04-05,M,USA,Nevada,Investment,1,Yes,Website,34.0,3,837604.3,279201.43333333335,853.8133333333334,1
C0839,Individual,Elizabeth,Baker,,F,UK,England,Home,5,Yes,Agency,,3,1123967.69,374655.89666666667,1308.5133333333333,0
C0840,Individual,Elizabeth,Wilson,1981-11-01,F,Belgium,Brussels,Home,1,No,Website,45.0,4,1508352.25,377088.0625,1329.5925,2
C0841,Individual,Timothy,Cooper,1999-02-05,M,Belgium,Wallonia,Home,5,No,Website,27.0,4,1344816.1,336204.025,1167.105,0
C0842,Individual,Keith,Morales,,M,USA,Washington,Home,5,Yes,Client,,4,1082477.8199999998,270619.45499999996,928.745,0
C0843,Individual,Amanda,Hansen,2000-12-04,F,USA,Georgia,Home,4,No,Agency,26.0,3,1377127.37,459042.4566666667,1500.72,2
C0844,Individual,Margaret,Scott,,F,USA,California,Home,2,No,Website,,4,1363201.96,340800.49,1187.8925000000002,0
C0845,Individual,Ashley,Long,1993-09-05,F,USA,Washington,Home,3,No,Client,33.0,3,1355270.16,451756.72,1471.4466666666667,2
C0846,Individual,Martha,Harris,,F,Canada,Quebec,Investment,3,No,Agency,,3,1069033.77,356344.59,1135.5233333333333,1
C0847,Individual,Nicole,James,,F,USA,Utah,Home,2,Yes,Agency,,4,1258765.46,314691.365,1011.5875,0
C0848,Individual,Aaron,Hughes,,M,USA,California,Home,4,No,Agency,,4,1366788.33,341697.0825,1184.9475000000002,0
C0849,Individual,Brian,Wilson,1977-04-11,M,USA,Oregon,Home,1,Yes,Website,49.0,4,1262931.66,315732.915,995.0275,0
C0850,Individual,Judy,Stone,,F,USA,Colorado,Investment,5,No,Agency,,3,528432.48,176144.16,610.62,1
C0851,Individual,Kyle,White,,M,USA,California,Investment,2,Yes,Website,,4,1482957.8800000001,370739.47000000003,1259.95,1
C0852,Individual,Carl,Brown,,M,Germany,North Rhine-Westphalia,Home,2,No,Agency,,4,1368458.37,342114.5925,1222.37,0
C0853,Individual,Gerald,Bryant,1950-08-07,M,USA,Utah,Home,4,No,Website,76.0,4,1293562.22,323390.555,1092.085,0
C0854,Individual,David,Reyes,,M,USA,California,Home,4,No,Website,,3,1419031.6099999999,473010.5366666666,1454.4099999999999,2
C0855,Individual,Amanda,Foster,1973-03-10,F,Australia,Queensland,Home,4,No,Website,53.0,4,1198702.15,299675.5375,1114.2125,0
C0856,Individual,Janice,Chavez,,F,USA,Florida,Home,5,Yes,Website,,4,1565508.99,391377.2475,1226.185,2
C0857,Individual,Danielle,Ward,1951-05-11,F,USA,California,Investment,1,Yes,Website,75.0,4,1431064.56,357766.14,1146.2825,1
C0858,Individual,Samuel,Howard,1994-07-12,M,USA,Nevada,Home,1,No,Website,32.0,3,972150.6,324050.2,1156.5633333333333,0
C0859,Individual,Megan,Anderson,1942-12-03,F,USA,California,Home,2,Yes,Agency,84.0,4,1440623.8900000001,360155.97250000003,1154.105,2
C0860,Individual,Virginia,Morales,1968-07-09,F,USA,Utah,Home,5,Yes,Website,58.0,4,1362579.84,340644.96,1148.025,0
C0861,Individual,Christine,Peterson,1994-08-04,F,France,Brittany,Investment,2,No,Agency,32.0,3,1527460.57,509153.5233333334,1635.6233333333332,2
C0862,Individual,Amanda,Jordan,,F,USA,Colorado,Investment,1,No,Website,,3,1354421.9100000001,451473.97000000003,1527.8633333333335,2
C0863,Individual,Brandon,Peterson,,M,Belgium,Wallonia,Home,5,Yes,Agency,,4,1107744.96,276936.24,984.6475,0
C0864,Individual,Noah,Kim,1970-07-07,M,USA,Texas,Home,3,No,Website,56.0,3,1085548.02,361849.34,1156.5633333333333,0
C0865,Individual,Rebecca,Gray,,F,USA,Colorado,Investment,5,Yes,Website,,4,1268059.13,317014.7825,1008.395,1
C0866,Individual,Lawrence,Bryant,,M,Belgium,Brussels,Home,3,No,Agency,,4,1331713.08,332928.27,1148.025,0
C0867,Individual,Julia,Davis,1967-04-12,F,USA,California,Home,2,No,Agency,59.0,3,1028747.3,342915.76666666666,1146.2633333333333,0
C0868,Individual,Victoria,Rogers,,F,USA,Florida,Home,3,Yes,Agency,,3,987211.1699999999,329070.38999999996,1049.3799999999999,0
C0869,Individual,Jose,Roberts,1993-03-07,M,USA,California,Home,4,No,Agency,33.0,3,858807.13,286269.04333333333,1012.96,0
C0870,Corporate,Harmon,Co,1966-09-01,F,UK,Northern Ireland,Home,2,Yes,Website,60.0,4,1097902.26,274475.565,909.9825,3
C0871,Individual,Pamela,Pierce,,F,USA,Virginia,Home,1,Yes,Website,,4,1939848.53,484962.1325,1524.2725,2
C0872,Individual,Sarah,Bennett,,F,UK,England,Home,4,No,Website,,4,1462320.39,365580.0975,1326.2525,2
C0873,Individual,Gerald,Murray,1940-09-09,M,USA,New York,Home,2,No,Website,86.0,3,1325777.78,441925.9266666667,1463.22,2
C0874,Individual,Debra,Murray,,F,Belgium,Flanders,Investment,2,No,Website,,4,1490289.1099999999,372572.27749999997,1186.5225,1
C0875,Individual,Jeffrey,Evans,1972-07-09,M,Canada,Manitoba,Home,4,No,Website,54.0,3,1308981.48,436327.16,1370.5533333333333,2
C0876,Individual,Benjamin,Chavez,,M,USA,California,Home,3,No,Client,,3,873771.52,291257.17333333334,971.1899999999999,0
C0877,Individual,Jennifer,Weaver,,F,USA,Utah,Investment,2,Yes,Agency,,3,1407650.4,469216.8,1493.243333333333,2
C0878,Individual,Ashley,Hansen,,F,USA,Nevada,Home,4,Yes,Website,,3,970670.1499999999,323556.7166666666,1008.13,0
C0879,Individual,Brandon,Adams,,M,UK,Northern Ireland,Home,4,Yes,Website,,3,1349121.32,449707.1066666667,1463.22,2
C0880,Individual,Judith,Bennett,,F,USA,New York,Home,2,No,Website,,4,1390002.6400000001,347500.66000000003,1151.37,0
C0881,Individual,Ruth,Weaver,,F,USA,Colorado,Investment,1,No,Website,,4,1247321.2,311830.3,1136.6925,1
C0882,Individual,Peter,Moore,2000-07-07,M,UK,Wales,Home,3,No,Website,26.0,3,1142828.1400000001,380942.7133333334,1435.6633333333332,2
C0883,Individual,Gerald,Thompson,,M,USA,Texas,Home,4,No,Client,,4,1979258.27,494814.5675,1699.3675,2
C0884,Individual,Joe,Reed,1949-05-07,M,USA,Nevada,Home,2,No,Website,77.0,3,1021697.5,340565.8333333333,1209.64,0
C0885,Individual,Michael,Williams,,M,Canada,British Columbia,Investment,2,Yes,Agency,,3,1540844.02,513614.67333333334,1671.7666666666667,2
C0886,Individual,Joseph,Brooks,,M,USA,California,Home,3,Yes,Agency,,3,807556.47,269185.49,941.2099999999999,0
C0887,Individual,Joan,Bryant,,F,USA,California,Home,3,No,Agency,,4,1247287.09,311821.7725,1012.5575,0
C0888,Individual,Sharon,Montgomery,,F,Germany,Berlin,Home,4,Yes,Website,,4,1104713.19,276178.2975,933.355,0
C0889,Individual,Scott,Campbell,,M,USA,Nevada,Investment,4,Yes,Website,,3,1339350.5899999999,446450.1966666666,1451.2533333333333,2
C0890,Individual,Julie,Nelson,,F,USA,Virginia,Investment,3,Yes,Website,,4,1138394.29,284598.5725,922.66,1
